3.382248826877964909e-02,1.029633237414971370e-01
3.637697198049916203e-02,1.037681976699247888e-01
3.842209358321324597e-02,1.044349450984016214e-01
4.005886823491944249e-02,1.049674725525990282e-01
4.136881953658355648e-02,1.053926579088881321e-01
4.241719808982502560e-02,1.057320422858908926e-01
4.325622845994125942e-02,1.060028780617729427e-01
4.392771212937129910e-02,1.062189653881803753e-01
4.446510341571463520e-02,1.063913436041192262e-01
4.489517691166888813e-02,1.065288354077355559e-01
4.523936411918894063e-02,1.066384892345385027e-01
4.551481492439102272e-02,1.067259315301643530e-01
4.573525259824284817e-02,1.067956668690757671e-01
4.591166693338932792e-02,1.068512657557593726e-01
4.605284910270757148e-02,1.068955962446497820e-01
4.616583510855032380e-02,1.069309384462402979e-01
4.625625521497611636e-02,1.069591181253062850e-01
4.632861613848993088e-02,1.069815795303302175e-01
4.638652577617952133e-02,1.069994852778481387e-01
4.643287076236501942e-02,1.070137592398540671e-01
4.646995821589428033e-02,1.070251389772610140e-01
4.649963969917791928e-02,1.070342089881168302e-01
4.652339024090967889e-02,1.070414403819457960e-01
4.654239932628179144e-02,1.070472023815826623e-01
4.655761196831076365e-02,1.070517968752399685e-01
4.656978607730777320e-02,1.070554570660904870e-01
4.657952822366562273e-02,1.070583792769329023e-01
4.658732297451995130e-02,1.070607057207242918e-01
4.659356283576987501e-02,1.070625622657107034e-01
4.659855588892303224e-02,1.070640399021076106e-01
4.660255210095842759e-02,1.070652163022177139e-01
4.660575119400223176e-02,1.070661555410342136e-01
4.660830963024686913e-02,1.070669049763100511e-01
4.661035765515453289e-02,1.070675042358207318e-01
4.661199464084397892e-02,1.070679805141853680e-01
4.661330426664844762e-02,1.070683616579490294e-01
4.661435298243354897e-02,1.070686659676002850e-01
4.661519308196204747e-02,1.070689063885228998e-01
4.661586521746419187e-02,1.070690983806716345e-01
4.661640426697033490e-02,1.070692501862512969e-01
4.661683602811594884e-02,1.070693736796247131e-01
4.661718150222504686e-02,1.070694689539240518e-01
4.661745754623625171e-02,1.070695439719573927e-01
4.661767850251707923e-02,1.070696050667183097e-01
4.661785428965303790e-02,1.070696561963276339e-01
4.661799585068437946e-02,1.070696949393467601e-01
4.661810821475298461e-02,1.070697280944304386e-01
4.661819822707979899e-02,1.070697558012770334e-01
4.661826956638892572e-02,1.070697732170092231e-01
4.661832721525638323e-02,1.070697890960590759e-01
4.661837331572382670e-02,1.070698005513266993e-01
4.661840987013488036e-02,1.070698124256895256e-01
4.661844013811855536e-02,1.070698213198200688e-01
4.661846463190222334e-02,1.070698278390780911e-01
4.661848381714728262e-02,1.070698328682199718e-01
4.661849825264718916e-02,1.070698368729069982e-01
4.661850975448100787e-02,1.070698427868053693e-01
4.661852018529388797e-02,1.070698419020488790e-01
4.661852866032922815e-02,1.070698448822811621e-01
4.661853531928561445e-02,1.070698478625134453e-01
4.661854002246457185e-02,1.070698435318634956e-01
4.661854379432095463e-02,1.070698435318634956e-01
4.661854663485476280e-02,1.070698449288473575e-01
4.661854980135149429e-02,1.070698430196361239e-01
4.661855045327734093e-02,1.070698450219796372e-01
4.661855273501769314e-02,1.070698426005409210e-01
4.661855534272085766e-02,1.070698451616780011e-01
4.661855618091115261e-02,1.070698441372231469e-01
4.661855739163056622e-02,1.070698461395666601e-01
4.661855632060951660e-02,1.070698470243231504e-01
4.661855715879981155e-02,1.070698459998682961e-01
4.661855613434495726e-02,1.070698468846247864e-01
4.661855697253525221e-02,1.070698458601699321e-01
4.661855590151420259e-02,1.070698467449264224e-01
4.661855673970449754e-02,1.070698457204715681e-01
4.661855566868344791e-02,1.070698466052280584e-01
4.661855734506414883e-02,1.070698486075715716e-01
4.661855618091093056e-02,1.070698495854602306e-01
4.661855701910122551e-02,1.070698485610053763e-01
4.661855585494800724e-02,1.070698495388940352e-01
4.661855720536567382e-02,1.070698466052279474e-01
4.661855604121245555e-02,1.070698475831166063e-01
4.661855687940275050e-02,1.070698465586617520e-01
4.661855571524953223e-02,1.070698475365504110e-01
4.661855706566719881e-02,1.070698446028843231e-01
4.661855739163012213e-02,1.070698416692182353e-01
4.661855636717526785e-02,1.070698425539747256e-01
4.661855720536556280e-02,1.070698415295198713e-01
4.661855613434451318e-02,1.070698424142763616e-01
4.661855692596872380e-02,1.070698439043925032e-01
4.661855632060907251e-02,1.070698453945086448e-01
4.661855762446076579e-02,1.070698449754134418e-01
4.661855739163012213e-02,1.070698464655295834e-01
4.661855678627047084e-02,1.070698479556457250e-01
4.661855618091081954e-02,1.070698494457618666e-01
4.661855701910111449e-02,1.070698484213070123e-01
4.661855585494789622e-02,1.070698493991956712e-01
4.661855669313819117e-02,1.070698483747408170e-01
4.661855552898497290e-02,1.070698493526294759e-01
4.661855636717526785e-02,1.070698483281746216e-01
