1.557723549674491226e-01,1.528599895011294452e-01
1.576543239425162446e-01,1.532432909529317100e-01
1.593837765525321359e-01,1.539372637342322214e-01
1.607825902770499416e-01,1.554800841431725478e-01
1.619234708617667273e-01,1.577086261879313556e-01
1.628608790706137510e-01,1.597661368023265416e-01
1.636207012008169814e-01,1.613607100616801793e-01
1.642289755414465258e-01,1.625894955765117555e-01
1.647137758801916485e-01,1.635316423546184228e-01
1.650988904307821581e-01,1.642519168030132093e-01
1.654040542911032197e-01,1.648016742836345139e-01
1.656454024384955148e-01,1.652209035526622238e-01
1.658360151122549586e-01,1.655403904091228284e-01
1.659863797496298476e-01,1.657837084900249391e-01
1.661048857043722626e-01,1.659688613783230071e-01
1.661982146571615582e-01,1.661097160946239937e-01
1.662716684411505164e-01,1.662167302738536967e-01
1.663294253419378699e-01,1.662979118000377787e-01
1.663748261998632960e-01,1.663593999515880495e-01
1.664104787181357181e-01,1.664058885942805710e-01
1.664384750197867024e-01,1.664409689079631716e-01
1.664604393313864616e-01,1.664673886667598635e-01
1.664776650737265773e-01,1.664872519146312624e-01
1.664911774466971417e-01,1.665021560560573932e-01
1.665017542909125459e-01,1.665133080850948466e-01
1.665100452970007805e-01,1.665216378342022074e-01
1.665165332625845873e-01,1.665278486381878142e-01
1.665215996573904678e-01,1.665324590574612240e-01
1.665255782674292528e-01,1.665358684431423320e-01
1.665286777089575732e-01,1.665383926998485475e-01
1.665311095784643980e-01,1.665402493845333232e-01
1.665329930852393336e-01,1.665416202913631571e-01
1.665344802211264907e-01,1.665426007877697234e-01
1.665356276105383893e-01,1.665433190237393113e-01
1.665365276406745032e-01,1.665438405643810960e-01
1.665372399161795802e-01,1.665442071329464313e-01
1.665377912591437526e-01,1.665444693933834097e-01
1.665381995509604418e-01,1.665446601282467021e-01
1.665385333369712173e-01,1.665447912584651635e-01
1.665387866567115405e-01,1.665448836456645543e-01
1.665389803718070327e-01,1.665449432503093297e-01
1.665391413043479096e-01,1.665449790130962282e-01
1.665392724345664266e-01,1.665450058351863882e-01
1.665393707822302727e-01,1.665450147758831267e-01
1.665394482682684973e-01,1.665450237165798097e-01
1.665395078729132727e-01,1.665450296770442651e-01
1.665395555566290819e-01,1.665450266968120374e-01
1.665395942996481526e-01,1.665450237165798097e-01
1.665396241019705403e-01,1.665450207363475821e-01
1.665396449635962450e-01,1.665450177561152989e-01
1.665396658252218942e-01,1.665450117956508436e-01
1.665396777461508604e-01,1.665450058351863882e-01
1.665396807263830881e-01,1.665450088154186714e-01
1.665396896670797711e-01,1.665450147758831823e-01
1.665397045682409927e-01,1.665450088154186714e-01
1.665397135089377034e-01,1.665449968944897052e-01
1.665397194694022143e-01,1.665449909340251944e-01
1.665397254298667251e-01,1.665449939142574221e-01
1.665397284100989528e-01,1.665449968944896497e-01
1.665397313903311804e-01,1.665449939142574221e-01
1.665397343705634081e-01,1.665449939142574221e-01
1.665397373507956358e-01,1.665449939142574221e-01
1.665397343705634081e-01,1.665449998747218774e-01
1.665397403310279190e-01,1.665449909340251389e-01
1.665397373507956913e-01,1.665449968944895942e-01
1.665397403310279190e-01,1.665449849735606835e-01
1.665397403310279190e-01,1.665449819933284559e-01
1.665397403310279190e-01,1.665449790130962282e-01
1.665397343705634636e-01,1.665449909340251944e-01
1.665397343705634636e-01,1.665449909340251944e-01
1.665397373507956913e-01,1.665449909340251944e-01
1.665397284100989805e-01,1.665449909340251944e-01
1.665397313903312082e-01,1.665449909340251944e-01
1.665397343705634359e-01,1.665449909340251944e-01
1.665397373507956635e-01,1.665449909340251944e-01
1.665397284100989528e-01,1.665449909340251944e-01
1.665397313903311804e-01,1.665449879537929667e-01
1.665397343705634081e-01,1.665449879537929667e-01
1.665397373507956358e-01,1.665449879537929667e-01
1.665397284100989250e-01,1.665449879537929667e-01
1.665397284100989250e-01,1.665449879537929667e-01
1.665397284100989250e-01,1.665449879537929667e-01
1.665397284100989250e-01,1.665449879537929667e-01
1.665397284100989250e-01,1.665449879537929667e-01
1.665397284100989250e-01,1.665449879537929667e-01
1.665397284100989250e-01,1.665449849735607390e-01
1.665397284100989250e-01,1.665449849735607390e-01
1.665397284100989250e-01,1.665449819933285114e-01
1.665397284100989250e-01,1.665449819933285114e-01
1.665397284100989250e-01,1.665449790130962837e-01
1.665397284100989250e-01,1.665449819933285114e-01
1.665397284100989250e-01,1.665449819933285114e-01
1.665397284100989250e-01,1.665449819933285114e-01
1.665397284100989250e-01,1.665449819933285114e-01
1.665397284100989250e-01,1.665449819933285114e-01
1.665397284100989250e-01,1.665449790130962837e-01
1.665397284100989250e-01,1.665449819933285114e-01
1.665397284100989250e-01,1.665449819933285114e-01
1.665397284100989250e-01,1.665449819933285114e-01
1.665397284100989250e-01,1.665449819933285114e-01
